"LOG:concept:name","LOG:lifecycle:model","LOG:source","LOG:Calculation Time (ms)","LOG:Num. States","LOG:Trace Fitness","LOG:Title of Visualization","LOG:Exit code of alignment for trace","LOG:Model move cost empty trace","LOG:Number of LPs solved","LOG:Queued States","LOG:Raw Fitness Cost","LOG:Move-Model Fitness","LOG:Pre-processing time (ms)","LOG:Move-Log Fitness","LOG:Trace Length","LOG:Approximate memory used (kb)","TRACE:concept:name","TRACE:LogType","TRACEAL:Raw Fitness Cost","TRACEAL:Calculation Time (ms)","TRACEAL:Num. States","TRACEAL:Move-Model Fitness","TRACEAL:Trace Fitness","TRACEAL:Pre-processing time (ms)","TRACEAL:Move-Log Fitness","TRACEAL:Trace Length","TRACEAL:Exit code of alignment for trace","TRACEAL:Approximate memory used (kb)","TRACEAL:Number of LPs solved","TRACEAL:Queued States","EVT:concept:name","EVT:time:timestamp","EVT:lifecycle:transition","EVT:elementId","EVT:processId","EVTAL:Transition","EVTAL:TransitionID","EVTAL:TransEvClass","EVTAL:Cost","EVTAL:Marking","EVTAL:ParikhVector","EVTAL:ActivityInstance",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","do theoretical lectures","2022-12-08T13:14:03.089+01:00","complete","Activity_1ijhrv3","Process_1pgml2g","do theoretical lectures","node 593592af-e89a-4ea2-b592-f55c1ee3d249","do theoretical lectures","0","[(,1)]","[(Course terminated,1) (do lab lectures,19) (do theoretical lectures,19) (evaluate results,19) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,19) (test terminated,19)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","do lab lectures","2022-12-08T13:14:06.089+01:00","complete","Activity_0iyipuc","Process_1pgml2g","do lab lectures","node e8f8bdbe-da7b-40b4-87a0-bff88b965f1b","do lab lectures","0","[(,1)]","[(Course terminated,1) (do lab lectures,19) (do theoretical lectures,18) (evaluate results,19) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,19) (test terminated,19)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","submit intermediate test","2022-12-08T13:14:09.089+01:00","complete","Activity_1vwi4lq","Process_1pgml2g","submit intermediate test","node f36122f4-c5d8-4229-baeb-5bd0f05c5616","submit intermediate test","0","[(,1)]","[(Course terminated,1) (do lab lectures,18) (do theoretical lectures,18) (evaluate results,19) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,19) (test terminated,19)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","test terminated","2022-12-08T13:14:10.089+01:00","complete","Event_0ygo8qn","Process_1pgml2g","test terminated","node 95365ff1-b34b-4935-956c-fd46da3e5004","test terminated","0","[(,1)]","[(Course terminated,1) (do lab lectures,18) (do theoretical lectures,18) (evaluate results,19) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,18) (test terminated,19)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","evaluate results","2022-12-08T13:14:12.495+01:00","complete","Activity_0ct8zpo","Process_1pgml2g","evaluate results","node 80d30cc1-bd75-4191-878e-561a440217da","evaluate results","0","[(,1)]","[(Course terminated,1) (do lab lectures,18) (do theoretical lectures,18) (evaluate results,19) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,18) (test terminated,18)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","do theoretical lectures","2022-12-08T13:14:17.438+01:00","complete","Activity_1ijhrv3","Process_1pgml2g","do theoretical lectures","node 593592af-e89a-4ea2-b592-f55c1ee3d249","do theoretical lectures","0","[(,1)]","[(Course terminated,1) (do lab lectures,18) (do theoretical lectures,18) (evaluate results,18) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,18) (test terminated,18)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","do lab lectures","2022-12-08T13:14:20.438+01:00","complete","Activity_0iyipuc","Process_1pgml2g","do lab lectures","node e8f8bdbe-da7b-40b4-87a0-bff88b965f1b","do lab lectures","0","[(,1)]","[(Course terminated,1) (do lab lectures,18) (do theoretical lectures,17) (evaluate results,18) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,18) (test terminated,18)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","submit intermediate test","2022-12-08T13:14:23.438+01:00","complete","Activity_1vwi4lq","Process_1pgml2g","submit intermediate test","node f36122f4-c5d8-4229-baeb-5bd0f05c5616","submit intermediate test","0","[(,1)]","[(Course terminated,1) (do lab lectures,17) (do theoretical lectures,17) (evaluate results,18) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,18) (test terminated,18)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","test terminated","2022-12-08T13:14:24.438+01:00","complete","Event_0ygo8qn","Process_1pgml2g","test terminated","node 95365ff1-b34b-4935-956c-fd46da3e5004","test terminated","0","[(,1)]","[(Course terminated,1) (do lab lectures,17) (do theoretical lectures,17) (evaluate results,18) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,17) (test terminated,18)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","evaluate results","2022-12-08T13:14:26.361+01:00","complete","Activity_0ct8zpo","Process_1pgml2g","evaluate results","node 80d30cc1-bd75-4191-878e-561a440217da","evaluate results","0","[(,1)]","[(Course terminated,1) (do lab lectures,17) (do theoretical lectures,17) (evaluate results,18) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,17) (test terminated,17)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","do theoretical lectures","2022-12-08T13:14:31.095+01:00","complete","Activity_1ijhrv3","Process_1pgml2g","do theoretical lectures","node 593592af-e89a-4ea2-b592-f55c1ee3d249","do theoretical lectures","0","[(,1)]","[(Course terminated,1) (do lab lectures,17) (do theoretical lectures,17) (evaluate results,17) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,17) (test terminated,17)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","do lab lectures","2022-12-08T13:14:34.095+01:00","complete","Activity_0iyipuc","Process_1pgml2g","do lab lectures","node e8f8bdbe-da7b-40b4-87a0-bff88b965f1b","do lab lectures","0","[(,1)]","[(Course terminated,1) (do lab lectures,17) (do theoretical lectures,16) (evaluate results,17) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,17) (test terminated,17)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","submit intermediate test","2022-12-08T13:14:37.095+01:00","complete","Activity_1vwi4lq","Process_1pgml2g","submit intermediate test","node f36122f4-c5d8-4229-baeb-5bd0f05c5616","submit intermediate test","0","[(,1)]","[(Course terminated,1) (do lab lectures,16) (do theoretical lectures,16) (evaluate results,17) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,17) (test terminated,17)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","test terminated","2022-12-08T13:14:38.095+01:00","complete","Event_0ygo8qn","Process_1pgml2g","test terminated","node 95365ff1-b34b-4935-956c-fd46da3e5004","test terminated","0","[(,1)]","[(Course terminated,1) (do lab lectures,16) (do theoretical lectures,16) (evaluate results,17) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,16) (test terminated,17)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","evaluate results","2022-12-08T13:14:39.912+01:00","complete","Activity_0ct8zpo","Process_1pgml2g","evaluate results","node 80d30cc1-bd75-4191-878e-561a440217da","evaluate results","0","[(,1)]","[(Course terminated,1) (do lab lectures,16) (do theoretical lectures,16) (evaluate results,17) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,16) (test terminated,16)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","do theoretical lectures","2022-12-08T13:14:44.951+01:00","complete","Activity_1ijhrv3","Process_1pgml2g","do theoretical lectures","node 593592af-e89a-4ea2-b592-f55c1ee3d249","do theoretical lectures","0","[(,1)]","[(Course terminated,1) (do lab lectures,16) (do theoretical lectures,16) (evaluate results,16) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,16) (test terminated,16)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","do lab lectures","2022-12-08T13:14:47.951+01:00","complete","Activity_0iyipuc","Process_1pgml2g","do lab lectures","node e8f8bdbe-da7b-40b4-87a0-bff88b965f1b","do lab lectures","0","[(,1)]","[(Course terminated,1) (do lab lectures,16) (do theoretical lectures,15) (evaluate results,16) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,16) (test terminated,16)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","submit intermediate test","2022-12-08T13:14:50.951+01:00","complete","Activity_1vwi4lq","Process_1pgml2g","submit intermediate test","node f36122f4-c5d8-4229-baeb-5bd0f05c5616","submit intermediate test","0","[(,1)]","[(Course terminated,1) (do lab lectures,15) (do theoretical lectures,15) (evaluate results,16) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,16) (test terminated,16)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","test terminated","2022-12-08T13:14:51.951+01:00","complete","Event_0ygo8qn","Process_1pgml2g","test terminated","node 95365ff1-b34b-4935-956c-fd46da3e5004","test terminated","0","[(,1)]","[(Course terminated,1) (do lab lectures,15) (do theoretical lectures,15) (evaluate results,16) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,15) (test terminated,16)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","evaluate results","2022-12-08T13:14:54.364+01:00","complete","Activity_0ct8zpo","Process_1pgml2g","evaluate results","node 80d30cc1-bd75-4191-878e-561a440217da","evaluate results","0","[(,1)]","[(Course terminated,1) (do lab lectures,15) (do theoretical lectures,15) (evaluate results,16) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,15) (test terminated,15)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","do theoretical lectures","2022-12-08T13:14:59.151+01:00","complete","Activity_1ijhrv3","Process_1pgml2g","do theoretical lectures","node 593592af-e89a-4ea2-b592-f55c1ee3d249","do theoretical lectures","0","[(,1)]","[(Course terminated,1) (do lab lectures,15) (do theoretical lectures,15) (evaluate results,15) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,15) (test terminated,15)]","null",
